,Column,Code,Label,English_Text,Target,Class,Other For
8847,WTSPH01,0,0,['Phthalate Mec Weight Jack Knife Rep 01'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8848,WTSPH01,.,Missing,['Phthalate Mec Weight Jack Knife Rep 01'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8849,WTSPH01,0 To 765268.18045,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 01'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8851,WTSPH02,0.0000000 To 779596.2380300,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 02'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8852,WTSPH02,0,0,['Phthalate Mec Weight Jack Knife Rep 02'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8853,WTSPH02,.,Missing,['Phthalate Mec Weight Jack Knife Rep 02'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8854,WTSPH02,0 To 779596.23803,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 02'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8856,WTSPH03,0.0000000 To 784169.0941500,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 03'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8857,WTSPH03,0,0,['Phthalate Mec Weight Jack Knife Rep 03'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8858,WTSPH03,.,Missing,['Phthalate Mec Weight Jack Knife Rep 03'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8859,WTSPH03,0 To 784169.09415,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 03'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8861,WTSPH04,0.0000000 To 792866.4112900,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 04'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8862,WTSPH04,0,0,['Phthalate Mec Weight Jack Knife Rep 04'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8863,WTSPH04,.,Missing,['Phthalate Mec Weight Jack Knife Rep 04'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8864,WTSPH04,0 To 792866.41129,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 04'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8866,WTSPH05,0.0000000 To 780507.4001900,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 05'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8867,WTSPH05,0,0,['Phthalate Mec Weight Jack Knife Rep 05'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8868,WTSPH05,.,Missing,['Phthalate Mec Weight Jack Knife Rep 05'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8869,WTSPH05,0 To 780507.40019,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 05'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8871,WTSPH06,0.0000000 To 803223.9563400,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 06'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8872,WTSPH06,0,0,['Phthalate Mec Weight Jack Knife Rep 06'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8873,WTSPH06,.,Missing,['Phthalate Mec Weight Jack Knife Rep 06'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8874,WTSPH06,0 To 803223.95634,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 06'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8876,WTSPH07,0.0000000 To 768135.8023000,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 07'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8877,WTSPH07,0,0,['Phthalate Mec Weight Jack Knife Rep 07'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8878,WTSPH07,.,Missing,['Phthalate Mec Weight Jack Knife Rep 07'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8879,WTSPH07,0 To 768135.8023,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 07'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8881,WTSPH08,0.0000000 To 779055.0525600,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 08'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8882,WTSPH08,0,0,['Phthalate Mec Weight Jack Knife Rep 08'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8883,WTSPH08,.,Missing,['Phthalate Mec Weight Jack Knife Rep 08'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8884,WTSPH08,0 To 779055.05256,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 08'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8886,WTSPH09,0.0000000 To 794668.1316000,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 09'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8887,WTSPH09,0,0,['Phthalate Mec Weight Jack Knife Rep 09'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8888,WTSPH09,.,Missing,['Phthalate Mec Weight Jack Knife Rep 09'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8889,WTSPH09,0 To 794668.1316,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 09'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8891,WTSPH10,0.0000000 To 789159.7512100,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 10'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8892,WTSPH10,0,0,['Phthalate Mec Weight Jack Knife Rep 10'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8893,WTSPH10,.,Missing,['Phthalate Mec Weight Jack Knife Rep 10'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8894,WTSPH10,0 To 789159.75121,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 10'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8896,WTSPH11,0.0000000 To 784645.3988500,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 11'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8897,WTSPH11,0,0,['Phthalate Mec Weight Jack Knife Rep 11'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8898,WTSPH11,.,Missing,['Phthalate Mec Weight Jack Knife Rep 11'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8899,WTSPH11,0 To 784645.39885,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 11'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8901,WTSPH12,0.0000000 To 780525.4131700,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 12'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8902,WTSPH12,0,0,['Phthalate Mec Weight Jack Knife Rep 12'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8903,WTSPH12,.,Missing,['Phthalate Mec Weight Jack Knife Rep 12'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8904,WTSPH12,0 To 780525.41317,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 12'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8906,WTSPH13,0.0000000 To 774699.5958300,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 13'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8907,WTSPH13,0,0,['Phthalate Mec Weight Jack Knife Rep 13'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8908,WTSPH13,.,Missing,['Phthalate Mec Weight Jack Knife Rep 13'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8909,WTSPH13,0 To 774699.59583,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 13'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8911,WTSPH14,0.0000000 To 800794.0390600,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 14'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8912,WTSPH14,0,0,['Phthalate Mec Weight Jack Knife Rep 14'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8913,WTSPH14,.,Missing,['Phthalate Mec Weight Jack Knife Rep 14'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8914,WTSPH14,0 To 800794.03906,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 14'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8916,WTSPH15,0.0000000 To 800067.9192800,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 15'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8917,WTSPH15,0,0,['Phthalate Mec Weight Jack Knife Rep 15'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8918,WTSPH15,.,Missing,['Phthalate Mec Weight Jack Knife Rep 15'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8919,WTSPH15,0 To 800067.91928,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 15'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8921,WTSPH16,0.0000000 To 771559.1581200,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 16'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8922,WTSPH16,0,0,['Phthalate Mec Weight Jack Knife Rep 16'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8923,WTSPH16,.,Missing,['Phthalate Mec Weight Jack Knife Rep 16'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8924,WTSPH16,0 To 771559.15812,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 16'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8926,WTSPH17,0.0000000 To 770860.4819000,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 17'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8927,WTSPH17,0,0,['Phthalate Mec Weight Jack Knife Rep 17'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8928,WTSPH17,.,Missing,['Phthalate Mec Weight Jack Knife Rep 17'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8929,WTSPH17,0 To 770860.4819,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 17'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8931,WTSPH18,0.0000000 To 778875.0090200,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 18'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8932,WTSPH18,0,0,['Phthalate Mec Weight Jack Knife Rep 18'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8933,WTSPH18,.,Missing,['Phthalate Mec Weight Jack Knife Rep 18'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8934,WTSPH18,0 To 778875.00902,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 18'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8936,WTSPH19,0.0000000 To 806797.8028000,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 19'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8937,WTSPH19,0,0,['Phthalate Mec Weight Jack Knife Rep 19'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8938,WTSPH19,.,Missing,['Phthalate Mec Weight Jack Knife Rep 19'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8939,WTSPH19,0 To 806797.8028,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 19'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8941,WTSPH20,0.0000000 To 785428.9991600,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 20'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8942,WTSPH20,0,0,['Phthalate Mec Weight Jack Knife Rep 20'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8943,WTSPH20,.,Missing,['Phthalate Mec Weight Jack Knife Rep 20'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8944,WTSPH20,0 To 785428.99916,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 20'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
8946,WTSPH21,0.0000000 To 790952.9526000,Range Of Values,['Phthalate Mec Weight Jack Knife Rep 21'],"['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
