"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"OHXPER_F","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 30 YEARS - 150 YEARS",NA,NA
"OHXPER_F","OHX29CJL","OHX29CJL","LOA: Mnd R(2B) MdL FGM-CEJ(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mid- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3119"", ""967"", ""951""]; Cumulative=[""3119"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX29CJA","OHX29CJA","LOA: Mnd R(2B) ML FGM-CEJ(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mesio- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3115"", ""971"", ""951""]; Cumulative=[""3115"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX29PCD","OHX29PCD","LOA: Mnd R(2B) DF FGM-sulcus(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) distal - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3132"", ""954"", ""951""]; Cumulative=[""3132"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX29PCM","OHX29PCM","LOA: Mnd R(2B) MdF FGM-sulcus(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 6"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3130"", ""956"", ""951""]; Cumulative=[""3130"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX29PCS","OHX29PCS","LOA: Mnd R(2B) MF FGM-sulcus(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mesio-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3125"", ""961"", ""951""]; Cumulative=[""3125"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX29PCP","OHX29PCP","LOA: Mnd R(2B) DL FGM-sulcus(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) distal - lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3111"", ""975"", ""951""]; Cumulative=[""3111"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX29PCL","OHX29PCL","LOA: Mnd R(2B) MdL FGM-sulcus(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3119"", ""967"", ""951""]; Cumulative=[""3119"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX29PCA","OHX29PCA","LOA: Mnd R(2B) ML FGM-sulcus(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3115"", ""971"", ""951""]; Cumulative=[""3115"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX29LAD","OHX29LAD","LOA: Mnd R(2B) DF calculated AL(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3132"", ""954"", ""951""]; Cumulative=[""3132"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX29LAM","OHX29LAM","LOA: Mnd R(2B) MdF calculated AL(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mid-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3130"", ""956"", ""951""]; Cumulative=[""3130"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX29LAS","OHX29LAS","LOA: Mnd R(2B) MF calculated AL(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mesio-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 13"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3125"", ""961"", ""951""]; Cumulative=[""3125"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX29LAP","OHX29LAP","LOA: Mnd R(2B) DL calculated AL(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) distal - lingual - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3111"", ""975"", ""951""]; Cumulative=[""3111"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX29LAL","OHX29LAL","LOA: Mnd R(2B) MdL calculated AL(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mid- lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 15"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3119"", ""967"", ""951""]; Cumulative=[""3119"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX29LAA","OHX29LAA","LOA: Mnd R(2B) ML calculated AL(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mesio-lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3115"", ""971"", ""951""]; Cumulative=[""3115"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30CJD","OHX30CJD","LOA: Mnd R(1M) DF FGM-CEJ(mm)","Loss of Attachment: Lower right 1st molar (1M) distal - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2403"", ""1683"", ""951""]; Cumulative=[""2403"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30CJM","OHX30CJM","LOA: Mnd R(1M) MdF FGM-CEJ(mm)","Loss of Attachment: Lower right 1st molar (1M) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2401"", ""1685"", ""951""]; Cumulative=[""2401"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30CJS","OHX30CJS","LOA: Mnd R(1M) MF FGM-CEJ(mm)","Loss of Attachment: Lower right 1st molar (1M) mesio-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2400"", ""1686"", ""951""]; Cumulative=[""2400"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30CJP","OHX30CJP","LOA: Mnd R(1M) DL FGM-CEJ(mm)","Loss of Attachment: Lower right 1st molar (1M) distal - lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2381"", ""1705"", ""951""]; Cumulative=[""2381"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30CJL","OHX30CJL","LOA: Mnd R(1M) MdL FGM-CEJ(mm)","Loss of Attachment: Lower right 1st molar (1M) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2391"", ""1695"", ""951""]; Cumulative=[""2391"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30CJA","OHX30CJA","LOA: Mnd R(1M) ML FGM-CEJ(mm)","Loss of Attachment: Lower right 1st molar (1M) mesio- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2386"", ""1700"", ""951""]; Cumulative=[""2386"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30PCD","OHX30PCD","LOA: Mnd R(1M) DF FGM-sulcus(mm)","Loss of Attachment: Lower right 1st molar (1M) distal - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2403"", ""1683"", ""951""]; Cumulative=[""2403"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30PCM","OHX30PCM","LOA: Mnd R(1M) MdF FGM-sulcus(mm)","Loss of Attachment: Lower right 1st molar (1M) mid-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 6"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2401"", ""1685"", ""951""]; Cumulative=[""2401"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30PCS","OHX30PCS","LOA: Mnd R(1M) MF FGM-sulcus(mm)","Loss of Attachment: Lower right 1st molar (1M) mesio-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2400"", ""1686"", ""951""]; Cumulative=[""2400"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30PCP","OHX30PCP","LOA: Mnd R(1M) DL FGM-sulcus(mm)","Loss of Attachment: Lower right 1st molar (1M) distal - lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2381"", ""1705"", ""951""]; Cumulative=[""2381"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30PCL","OHX30PCL","LOA: Mnd R(1M) MdL FGM-sulcus(mm)","Loss of Attachment: Lower right 1st molar (1M) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 6"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2391"", ""1695"", ""951""]; Cumulative=[""2391"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30PCA","OHX30PCA","LOA: Mnd R(1M) ML FGM-sulcus(mm)","Loss of Attachment: Lower right 1st molar (1M) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2386"", ""1700"", ""951""]; Cumulative=[""2386"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30LAD","OHX30LAD","LOA: Mnd R(1M) DF calculated AL(mm)","Loss of Attachment: Lower right 1st molar (1M) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2403"", ""1683"", ""951""]; Cumulative=[""2403"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30LAM","OHX30LAM","LOA: Mnd R(1M) MdF calculated AL(mm)","Loss of Attachment: Lower right 1st molar (1M) mid-facial - LCalculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2401"", ""1685"", ""951""]; Cumulative=[""2401"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30LAS","OHX30LAS","LOA: Mnd R(1M) MF calculated AL(mm)","Loss of Attachment: Lower right 1st molar (1M) mesio-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 15"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2400"", ""1686"", ""951""]; Cumulative=[""2400"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30LAP","OHX30LAP","LOA: Mnd R(1M) DL calculated AL(mm)","Loss of Attachment: Lower right 1st molar (1M) distal - lingual - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2381"", ""1705"", ""951""]; Cumulative=[""2381"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30LAL","OHX30LAL","LOA: Mnd R(1M) MdL calculated AL(mm)","Loss of Attachment: Lower right 1st molar (1M) mid- lingual - LCalculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2391"", ""1695"", ""951""]; Cumulative=[""2391"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX30LAA","OHX30LAA","LOA: Mnd R(1M) ML calculated AL(mm)","Loss of Attachment: Lower right 1st molar (1M) mesio-lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2386"", ""1700"", ""951""]; Cumulative=[""2386"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX31CJD","OHX31CJD","LOA: Mnd R(2M) DF FGM-CEJ(mm)","Loss of Attachment: Lower right 2nd molar (2M) distal - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-5 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2570"", ""1516"", ""951""]; Cumulative=[""2570"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX31CJM","OHX31CJM","LOA: Mnd R(2M) MdF FGM-CEJ(mm)","Loss of Attachment: Lower right 2nd molar (2M) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2578"", ""1508"", ""951""]; Cumulative=[""2578"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX31CJS","OHX31CJS","LOA: Mnd R(2M) MF FGM-CEJ(mm)","Loss of Attachment: Lower right 2nd molar (2M) mesio-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2590"", ""1496"", ""951""]; Cumulative=[""2590"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX31CJP","OHX31CJP","LOA: Mnd R(2M) DL FGM-CEJ(mm)","Loss of Attachment: Lower right 2nd molar (2M) distal - lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2542"", ""1544"", ""951""]; Cumulative=[""2542"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX31CJL","OHX31CJL","LOA: Mnd R(2M) MdL FGM-CEJ(mm)","Loss of Attachment: Lower right 2nd molar (2M) mid- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2558"", ""1528"", ""951""]; Cumulative=[""2558"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX31CJA","OHX31CJA","LOA: Mnd R(2M) ML FGM-CEJ(mm)","Loss of Attachment: Lower right 2nd molar (2M) mesio- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-7 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2559"", ""1527"", ""951""]; Cumulative=[""2559"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX31PCD","OHX31PCD","LOA: Mnd R(2M) DF FGM-sulcus(mm)","Loss of Attachment: Lower right 2nd molar (2M) distal - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2570"", ""1516"", ""951""]; Cumulative=[""2570"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX31PCM","OHX31PCM","LOA: Mnd R(2M) MdF FGM-sulcus(mm)","Loss of Attachment: Lower right 2nd molar (2M) mid-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 7"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2578"", ""1508"", ""951""]; Cumulative=[""2578"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX31PCS","OHX31PCS","LOA: Mnd R(2M) MF FGM-sulcus(mm)","Loss of Attachment: Lower right 2nd molar (2M) mesio-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 7"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2590"", ""1496"", ""951""]; Cumulative=[""2590"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX31PCP","OHX31PCP","LOA: Mnd R(2M) DL FGM-sulcus(mm)","Loss of Attachment: Lower right 2nd molar (2M) distal - lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2542"", ""1544"", ""951""]; Cumulative=[""2542"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX31PCL","OHX31PCL","LOA: Mnd R(2M) MdL FGM-sulcus(mm)","Loss of Attachment: Lower right 2nd molar (2M) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2558"", ""1528"", ""951""]; Cumulative=[""2558"", ""4086"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
